observation_id,pair_id,model_id,model,scenario,emotion,run,condition,tool_action,python_exec_selected,transition,selected_layer,normalized_depth,delta_z_target,admitted
mistral-small-3.2-24b/s12/calm/run-2/neutral,mistral-small-3.2-24b/s12/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Calm,2,neutral,python_exec,1,P->P,25,0.625,0.8283,False
mistral-small-3.2-24b/s12/calm/run-2/affective,mistral-small-3.2-24b/s12/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Calm,2,affective,python_exec,1,P->P,25,0.625,0.8283,False
mistral-small-3.2-24b/s12/afraid/run-1/neutral,mistral-small-3.2-24b/s12/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Afraid,1,neutral,review_only,0,F,25,0.625,1.6226,False
mistral-small-3.2-24b/s12/afraid/run-1/affective,mistral-small-3.2-24b/s12/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Afraid,1,affective,python_exec,1,F,25,0.625,1.6226,False
mistral-small-3.2-24b/s12/afraid/run-2/neutral,mistral-small-3.2-24b/s12/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Afraid,2,neutral,python_exec,1,P->P,25,0.625,1.314,False
mistral-small-3.2-24b/s12/afraid/run-2/affective,mistral-small-3.2-24b/s12/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Afraid,2,affective,python_exec,1,P->P,25,0.625,1.314,False
mistral-small-3.2-24b/s12/loving/run-1/neutral,mistral-small-3.2-24b/s12/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Loving,1,neutral,review_only,0,F,25,0.625,0.6092,False
mistral-small-3.2-24b/s12/loving/run-1/affective,mistral-small-3.2-24b/s12/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Loving,1,affective,python_exec,1,F,25,0.625,0.6092,False
mistral-small-3.2-24b/s12/loving/run-2/neutral,mistral-small-3.2-24b/s12/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.9033,False
mistral-small-3.2-24b/s12/loving/run-2/affective,mistral-small-3.2-24b/s12/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Loving,2,affective,python_exec,1,P->P,25,0.625,0.9033,False
mistral-small-3.2-24b/s12/happy/run-1/neutral,mistral-small-3.2-24b/s12/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Happy,1,neutral,python_exec,1,P->P,25,0.625,0.4831,False
mistral-small-3.2-24b/s12/happy/run-1/affective,mistral-small-3.2-24b/s12/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Happy,1,affective,python_exec,1,P->P,25,0.625,0.4831,False
mistral-small-3.2-24b/s12/happy/run-2/neutral,mistral-small-3.2-24b/s12/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Happy,2,neutral,python_exec,1,P->P,25,0.625,-0.1046,False
mistral-small-3.2-24b/s12/happy/run-2/affective,mistral-small-3.2-24b/s12/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Happy,2,affective,python_exec,1,P->P,25,0.625,-0.1046,False
mistral-small-3.2-24b/s12/angry/run-1/neutral,mistral-small-3.2-24b/s12/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Angry,1,neutral,python_exec,1,P->P,25,0.625,0.7497,False
mistral-small-3.2-24b/s12/angry/run-1/affective,mistral-small-3.2-24b/s12/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Angry,1,affective,python_exec,1,P->P,25,0.625,0.7497,False
mistral-small-3.2-24b/s12/angry/run-2/neutral,mistral-small-3.2-24b/s12/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Angry,2,neutral,python_exec,1,P->P,25,0.625,1.8399,False
mistral-small-3.2-24b/s12/angry/run-2/affective,mistral-small-3.2-24b/s12/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Angry,2,affective,python_exec,1,P->P,25,0.625,1.8399,False
mistral-small-3.2-24b/s12/guilty/run-1/neutral,mistral-small-3.2-24b/s12/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Guilty,1,neutral,review_only,0,F,25,0.625,0.0643,False
mistral-small-3.2-24b/s12/guilty/run-1/affective,mistral-small-3.2-24b/s12/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Guilty,1,affective,python_exec,1,F,25,0.625,0.0643,False
mistral-small-3.2-24b/s12/guilty/run-2/neutral,mistral-small-3.2-24b/s12/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Guilty,2,neutral,python_exec,1,P->P,25,0.625,0.9187,False
mistral-small-3.2-24b/s12/guilty/run-2/affective,mistral-small-3.2-24b/s12/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Guilty,2,affective,python_exec,1,P->P,25,0.625,0.9187,False
mistral-small-3.2-24b/s12/anxious/run-1/neutral,mistral-small-3.2-24b/s12/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Anxious,1,neutral,python_exec,1,P->P,25,0.625,0.8104,False
mistral-small-3.2-24b/s12/anxious/run-1/affective,mistral-small-3.2-24b/s12/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Anxious,1,affective,python_exec,1,P->P,25,0.625,0.8104,False
mistral-small-3.2-24b/s12/anxious/run-2/neutral,mistral-small-3.2-24b/s12/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Anxious,2,neutral,python_exec,1,P->P,25,0.625,1.2053,False
mistral-small-3.2-24b/s12/anxious/run-2/affective,mistral-small-3.2-24b/s12/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S12,Anxious,2,affective,python_exec,1,P->P,25,0.625,1.2053,False
mistral-small-3.2-24b/s13/desperate/run-1/neutral,mistral-small-3.2-24b/s13/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Desperate,1,neutral,python_exec,1,P->P,25,0.625,0.5754,False
mistral-small-3.2-24b/s13/desperate/run-1/affective,mistral-small-3.2-24b/s13/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Desperate,1,affective,python_exec,1,P->P,25,0.625,0.5754,False
mistral-small-3.2-24b/s13/desperate/run-2/neutral,mistral-small-3.2-24b/s13/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Desperate,2,neutral,python_exec,1,P->P,25,0.625,0.1382,False
mistral-small-3.2-24b/s13/desperate/run-2/affective,mistral-small-3.2-24b/s13/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Desperate,2,affective,python_exec,1,P->P,25,0.625,0.1382,False
mistral-small-3.2-24b/s13/calm/run-1/neutral,mistral-small-3.2-24b/s13/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Calm,1,neutral,python_exec,1,P->P,25,0.625,1.497,False
mistral-small-3.2-24b/s13/calm/run-1/affective,mistral-small-3.2-24b/s13/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Calm,1,affective,python_exec,1,P->P,25,0.625,1.497,False
mistral-small-3.2-24b/s13/calm/run-2/neutral,mistral-small-3.2-24b/s13/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Calm,2,neutral,python_exec,1,P->P,25,0.625,0.4298,False
mistral-small-3.2-24b/s13/calm/run-2/affective,mistral-small-3.2-24b/s13/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Calm,2,affective,python_exec,1,P->P,25,0.625,0.4298,False
mistral-small-3.2-24b/s13/afraid/run-1/neutral,mistral-small-3.2-24b/s13/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Afraid,1,neutral,python_exec,1,P->P,25,0.625,-0.8871,False
mistral-small-3.2-24b/s13/afraid/run-1/affective,mistral-small-3.2-24b/s13/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Afraid,1,affective,python_exec,1,P->P,25,0.625,-0.8871,False
mistral-small-3.2-24b/s13/afraid/run-2/neutral,mistral-small-3.2-24b/s13/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Afraid,2,neutral,python_exec,1,P->P,25,0.625,-0.8692,False
mistral-small-3.2-24b/s13/afraid/run-2/affective,mistral-small-3.2-24b/s13/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Afraid,2,affective,python_exec,1,P->P,25,0.625,-0.8692,False
mistral-small-3.2-24b/s13/loving/run-1/neutral,mistral-small-3.2-24b/s13/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Loving,1,neutral,python_exec,1,P->P,25,0.625,-0.0275,False
mistral-small-3.2-24b/s13/loving/run-1/affective,mistral-small-3.2-24b/s13/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Loving,1,affective,python_exec,1,P->P,25,0.625,-0.0275,False
mistral-small-3.2-24b/s13/loving/run-2/neutral,mistral-small-3.2-24b/s13/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.9297,False
mistral-small-3.2-24b/s13/loving/run-2/affective,mistral-small-3.2-24b/s13/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Loving,2,affective,python_exec,1,P->P,25,0.625,0.9297,False
mistral-small-3.2-24b/s13/happy/run-1/neutral,mistral-small-3.2-24b/s13/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Happy,1,neutral,python_exec,1,P->P,25,0.625,-0.0217,False
mistral-small-3.2-24b/s13/happy/run-1/affective,mistral-small-3.2-24b/s13/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Happy,1,affective,python_exec,1,P->P,25,0.625,-0.0217,False
mistral-small-3.2-24b/s13/happy/run-2/neutral,mistral-small-3.2-24b/s13/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Happy,2,neutral,python_exec,1,P->P,25,0.625,0.4317,False
mistral-small-3.2-24b/s13/happy/run-2/affective,mistral-small-3.2-24b/s13/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Happy,2,affective,python_exec,1,P->P,25,0.625,0.4317,False
mistral-small-3.2-24b/s13/angry/run-1/neutral,mistral-small-3.2-24b/s13/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Angry,1,neutral,python_exec,1,P->P,25,0.625,-0.103,False
mistral-small-3.2-24b/s13/angry/run-1/affective,mistral-small-3.2-24b/s13/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Angry,1,affective,python_exec,1,P->P,25,0.625,-0.103,False
mistral-small-3.2-24b/s13/angry/run-2/neutral,mistral-small-3.2-24b/s13/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Angry,2,neutral,python_exec,1,P->P,25,0.625,0.4887,False
mistral-small-3.2-24b/s13/angry/run-2/affective,mistral-small-3.2-24b/s13/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Angry,2,affective,python_exec,1,P->P,25,0.625,0.4887,False
mistral-small-3.2-24b/s13/guilty/run-1/neutral,mistral-small-3.2-24b/s13/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Guilty,1,neutral,review_only,0,F,25,0.625,0.3369,False
mistral-small-3.2-24b/s13/guilty/run-1/affective,mistral-small-3.2-24b/s13/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Guilty,1,affective,python_exec,1,F,25,0.625,0.3369,False
mistral-small-3.2-24b/s13/guilty/run-2/neutral,mistral-small-3.2-24b/s13/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Guilty,2,neutral,python_exec,1,P->P,25,0.625,0.173,False
mistral-small-3.2-24b/s13/guilty/run-2/affective,mistral-small-3.2-24b/s13/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Guilty,2,affective,python_exec,1,P->P,25,0.625,0.173,False
mistral-small-3.2-24b/s13/anxious/run-1/neutral,mistral-small-3.2-24b/s13/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Anxious,1,neutral,python_exec,1,P->P,25,0.625,-0.3607,False
mistral-small-3.2-24b/s13/anxious/run-1/affective,mistral-small-3.2-24b/s13/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Anxious,1,affective,python_exec,1,P->P,25,0.625,-0.3607,False
mistral-small-3.2-24b/s13/anxious/run-2/neutral,mistral-small-3.2-24b/s13/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Anxious,2,neutral,python_exec,1,P->P,25,0.625,0.4833,False
mistral-small-3.2-24b/s13/anxious/run-2/affective,mistral-small-3.2-24b/s13/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S13,Anxious,2,affective,python_exec,1,P->P,25,0.625,0.4833,False
mistral-small-3.2-24b/s14/desperate/run-1/neutral,mistral-small-3.2-24b/s14/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Desperate,1,neutral,python_exec,1,P->P,25,0.625,0.5932,False
mistral-small-3.2-24b/s14/desperate/run-1/affective,mistral-small-3.2-24b/s14/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Desperate,1,affective,python_exec,1,P->P,25,0.625,0.5932,False
mistral-small-3.2-24b/s14/desperate/run-2/neutral,mistral-small-3.2-24b/s14/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Desperate,2,neutral,python_exec,1,P->P,25,0.625,-0.7304,False
mistral-small-3.2-24b/s14/desperate/run-2/affective,mistral-small-3.2-24b/s14/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Desperate,2,affective,python_exec,1,P->P,25,0.625,-0.7304,False
mistral-small-3.2-24b/s14/calm/run-1/neutral,mistral-small-3.2-24b/s14/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Calm,1,neutral,python_exec,1,P->P,25,0.625,0.1232,False
mistral-small-3.2-24b/s14/calm/run-1/affective,mistral-small-3.2-24b/s14/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Calm,1,affective,python_exec,1,P->P,25,0.625,0.1232,False
mistral-small-3.2-24b/s14/calm/run-2/neutral,mistral-small-3.2-24b/s14/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Calm,2,neutral,python_exec,1,P->P,25,0.625,0.2764,False
mistral-small-3.2-24b/s14/calm/run-2/affective,mistral-small-3.2-24b/s14/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Calm,2,affective,python_exec,1,P->P,25,0.625,0.2764,False
mistral-small-3.2-24b/s14/afraid/run-1/neutral,mistral-small-3.2-24b/s14/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Afraid,1,neutral,python_exec,1,P->P,25,0.625,0.4356,False
mistral-small-3.2-24b/s14/afraid/run-1/affective,mistral-small-3.2-24b/s14/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Afraid,1,affective,python_exec,1,P->P,25,0.625,0.4356,False
mistral-small-3.2-24b/s14/afraid/run-2/neutral,mistral-small-3.2-24b/s14/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Afraid,2,neutral,python_exec,1,P->P,25,0.625,-0.384,False
mistral-small-3.2-24b/s14/afraid/run-2/affective,mistral-small-3.2-24b/s14/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Afraid,2,affective,python_exec,1,P->P,25,0.625,-0.384,False
mistral-small-3.2-24b/s14/loving/run-1/neutral,mistral-small-3.2-24b/s14/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Loving,1,neutral,python_exec,1,P->P,25,0.625,-0.6169,False
mistral-small-3.2-24b/s14/loving/run-1/affective,mistral-small-3.2-24b/s14/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Loving,1,affective,python_exec,1,P->P,25,0.625,-0.6169,False
mistral-small-3.2-24b/s14/loving/run-2/neutral,mistral-small-3.2-24b/s14/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Loving,2,neutral,review_only,0,F,25,0.625,1.7087,False
mistral-small-3.2-24b/s14/loving/run-2/affective,mistral-small-3.2-24b/s14/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Loving,2,affective,python_exec,1,F,25,0.625,1.7087,False
mistral-small-3.2-24b/s14/happy/run-1/neutral,mistral-small-3.2-24b/s14/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Happy,1,neutral,python_exec,1,P->P,25,0.625,1.2582,False
mistral-small-3.2-24b/s14/happy/run-1/affective,mistral-small-3.2-24b/s14/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Happy,1,affective,python_exec,1,P->P,25,0.625,1.2582,False
mistral-small-3.2-24b/s14/happy/run-2/neutral,mistral-small-3.2-24b/s14/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Happy,2,neutral,python_exec,1,P->P,25,0.625,0.2822,False
mistral-small-3.2-24b/s14/happy/run-2/affective,mistral-small-3.2-24b/s14/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Happy,2,affective,python_exec,1,P->P,25,0.625,0.2822,False
mistral-small-3.2-24b/s14/angry/run-1/neutral,mistral-small-3.2-24b/s14/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Angry,1,neutral,review_only,0,F,25,0.625,0.7312,False
mistral-small-3.2-24b/s14/angry/run-1/affective,mistral-small-3.2-24b/s14/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Angry,1,affective,python_exec,1,F,25,0.625,0.7312,False
mistral-small-3.2-24b/s14/angry/run-2/neutral,mistral-small-3.2-24b/s14/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Angry,2,neutral,python_exec,1,P->P,25,0.625,0.3021,False
mistral-small-3.2-24b/s14/angry/run-2/affective,mistral-small-3.2-24b/s14/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Angry,2,affective,python_exec,1,P->P,25,0.625,0.3021,False
mistral-small-3.2-24b/s14/guilty/run-1/neutral,mistral-small-3.2-24b/s14/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Guilty,1,neutral,python_exec,1,P->P,25,0.625,0.8726,False
mistral-small-3.2-24b/s14/guilty/run-1/affective,mistral-small-3.2-24b/s14/guilty/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Guilty,1,affective,python_exec,1,P->P,25,0.625,0.8726,False
mistral-small-3.2-24b/s14/guilty/run-2/neutral,mistral-small-3.2-24b/s14/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Guilty,2,neutral,python_exec,1,P->P,25,0.625,0.2239,False
mistral-small-3.2-24b/s14/guilty/run-2/affective,mistral-small-3.2-24b/s14/guilty/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Guilty,2,affective,python_exec,1,P->P,25,0.625,0.2239,False
mistral-small-3.2-24b/s14/anxious/run-1/neutral,mistral-small-3.2-24b/s14/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Anxious,1,neutral,python_exec,1,P->P,25,0.625,0.0375,False
mistral-small-3.2-24b/s14/anxious/run-1/affective,mistral-small-3.2-24b/s14/anxious/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Anxious,1,affective,python_exec,1,P->P,25,0.625,0.0375,False
mistral-small-3.2-24b/s14/anxious/run-2/neutral,mistral-small-3.2-24b/s14/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Anxious,2,neutral,python_exec,1,P->P,25,0.625,0.0943,False
mistral-small-3.2-24b/s14/anxious/run-2/affective,mistral-small-3.2-24b/s14/anxious/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S14,Anxious,2,affective,python_exec,1,P->P,25,0.625,0.0943,False
mistral-small-3.2-24b/s15/desperate/run-1/neutral,mistral-small-3.2-24b/s15/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Desperate,1,neutral,review_only,0,F,25,0.625,-0.1829,False
mistral-small-3.2-24b/s15/desperate/run-1/affective,mistral-small-3.2-24b/s15/desperate/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Desperate,1,affective,python_exec,1,F,25,0.625,-0.1829,False
mistral-small-3.2-24b/s15/desperate/run-2/neutral,mistral-small-3.2-24b/s15/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Desperate,2,neutral,python_exec,1,P->P,25,0.625,1.6055,False
mistral-small-3.2-24b/s15/desperate/run-2/affective,mistral-small-3.2-24b/s15/desperate/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Desperate,2,affective,python_exec,1,P->P,25,0.625,1.6055,False
mistral-small-3.2-24b/s15/calm/run-1/neutral,mistral-small-3.2-24b/s15/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Calm,1,neutral,python_exec,1,P->P,25,0.625,0.9132,False
mistral-small-3.2-24b/s15/calm/run-1/affective,mistral-small-3.2-24b/s15/calm/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Calm,1,affective,python_exec,1,P->P,25,0.625,0.9132,False
mistral-small-3.2-24b/s15/calm/run-2/neutral,mistral-small-3.2-24b/s15/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Calm,2,neutral,python_exec,1,P->P,25,0.625,1.1331,False
mistral-small-3.2-24b/s15/calm/run-2/affective,mistral-small-3.2-24b/s15/calm/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Calm,2,affective,python_exec,1,P->P,25,0.625,1.1331,False
mistral-small-3.2-24b/s15/afraid/run-1/neutral,mistral-small-3.2-24b/s15/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Afraid,1,neutral,python_exec,1,P->P,25,0.625,0.512,False
mistral-small-3.2-24b/s15/afraid/run-1/affective,mistral-small-3.2-24b/s15/afraid/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Afraid,1,affective,python_exec,1,P->P,25,0.625,0.512,False
mistral-small-3.2-24b/s15/afraid/run-2/neutral,mistral-small-3.2-24b/s15/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Afraid,2,neutral,python_exec,1,P->P,25,0.625,1.9387,False
mistral-small-3.2-24b/s15/afraid/run-2/affective,mistral-small-3.2-24b/s15/afraid/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Afraid,2,affective,python_exec,1,P->P,25,0.625,1.9387,False
mistral-small-3.2-24b/s15/loving/run-1/neutral,mistral-small-3.2-24b/s15/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Loving,1,neutral,python_exec,1,P->P,25,0.625,0.6145,False
mistral-small-3.2-24b/s15/loving/run-1/affective,mistral-small-3.2-24b/s15/loving/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Loving,1,affective,python_exec,1,P->P,25,0.625,0.6145,False
mistral-small-3.2-24b/s15/loving/run-2/neutral,mistral-small-3.2-24b/s15/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Loving,2,neutral,python_exec,1,P->P,25,0.625,0.2853,False
mistral-small-3.2-24b/s15/loving/run-2/affective,mistral-small-3.2-24b/s15/loving/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Loving,2,affective,python_exec,1,P->P,25,0.625,0.2853,False
mistral-small-3.2-24b/s15/happy/run-1/neutral,mistral-small-3.2-24b/s15/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Happy,1,neutral,python_exec,1,P->P,25,0.625,0.4291,False
mistral-small-3.2-24b/s15/happy/run-1/affective,mistral-small-3.2-24b/s15/happy/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Happy,1,affective,python_exec,1,P->P,25,0.625,0.4291,False
mistral-small-3.2-24b/s15/happy/run-2/neutral,mistral-small-3.2-24b/s15/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Happy,2,neutral,python_exec,1,P->P,25,0.625,1.168,False
mistral-small-3.2-24b/s15/happy/run-2/affective,mistral-small-3.2-24b/s15/happy/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Happy,2,affective,python_exec,1,P->P,25,0.625,1.168,False
mistral-small-3.2-24b/s15/angry/run-1/neutral,mistral-small-3.2-24b/s15/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Angry,1,neutral,python_exec,1,P->P,25,0.625,1.0605,False
mistral-small-3.2-24b/s15/angry/run-1/affective,mistral-small-3.2-24b/s15/angry/run-1,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Angry,1,affective,python_exec,1,P->P,25,0.625,1.0605,False
mistral-small-3.2-24b/s15/angry/run-2/neutral,mistral-small-3.2-24b/s15/angry/run-2,mistral-small-3.2-24b,Mistral-Small-3.2-24B,S15,Angry,2,neutral,python_exec,1,P->P,25,0.625,0.2854,False
